Time after synchronization (s),ADC I on primary,ADC Q on primary
0.000124420,1040,1040
0.000124430,996,996
0.000124440,1164,1164
0.000124450,956,956
0.000124460,1016,1016
0.000124470,692,692
0.000124480,924,924
0.000124490,936,936
0.000124500,1112,1112
0.000124510,588,588
0.000124520,808,808
0.000124530,832,832
0.000124540,1016,1016
0.000124550,888,888
0.000124560,1060,1060
0.000124570,780,780
0.000124580,960,960
0.000124590,820,820
0.000124600,1008,1008
0.000124610,1184,1184
0.000124620,1072,1072
0.000124630,916,916
0.000124640,960,960
0.000124650,1048,1048
0.000124660,1072,1072
0.000124670,776,776
0.000124680,788,788
0.000124690,972,972
0.000124700,1108,1108
0.000124710,964,964
0.000124720,860,860
0.000124730,740,740
0.000124740,960,960
0.000124750,1060,1060
0.000124760,968,968
0.000124770,1216,1216
0.000124780,1056,1056
0.000124790,1120,1120
0.000124800,676,676
0.000124810,804,804
0.000124820,624,624
0.000124830,1240,1240
0.000124840,928,928
0.000124850,1088,1088
0.000124860,876,876
0.000124870,1188,1188
0.000124880,832,832
0.000124890,896,896
0.000124900,684,684
0.000124910,884,884
0.000124920,1020,1020
0.000124930,720,720
0.000124940,600,600
0.000124950,888,888
0.000124960,1268,1268
0.000124970,876,876
0.000124980,1092,1092
0.000124990,992,992
0.000125000,1076,1076
0.000125010,564,564
0.000125020,588,588
0.000125030,936,936
0.000125040,900,900
0.000125050,760,760
0.000125060,680,680
0.000125070,872,872
0.000125080,860,860
0.000125090,988,988
0.000125100,832,832
0.000125110,876,876
0.000125120,852,852
0.000125130,928,928
0.000125140,920,920
0.000125150,1000,1000
0.000125160,1136,1136
0.000125170,720,720
0.000125180,812,812
0.000125190,676,676
0.000125200,720,720
0.000125210,1188,1188
0.000125220,872,872
0.000125230,476,476
0.000125240,880,880
0.000125250,792,792
0.000125260,568,568
0.000125270,848,848
0.000125280,988,988
0.000125290,796,796
0.000125300,864,864
0.000125310,880,880
0.000125320,1008,1008
0.000125330,736,736
0.000125340,1004,1004
0.000125350,1064,1064
0.000125360,1020,1020
0.000125370,904,904
0.000125380,808,808
0.000125390,944,944
0.000125400,756,756
0.000125410,908,908
0.000125420,976,976
0.000125430,988,988
0.000125440,1056,1056
0.000125450,1076,1076
0.000125460,976,976
0.000125470,800,800
0.000125480,956,956
0.000125490,828,828
0.000125500,768,768
0.000125510,912,912
0.000125520,792,792
0.000125530,768,768
0.000125540,956,956
0.000125550,796,796
0.000125560,1040,1040
0.000125570,1128,1128
0.000125580,504,504
0.000125590,1108,1108
0.000125600,736,736
0.000125610,608,608
0.000125620,832,832
0.000125630,584,584
0.000125640,544,544
0.000125650,904,904
0.000125660,996,996
0.000125670,992,992
0.000125680,1056,1056
0.000125690,1012,1012
0.000125700,1132,1132
0.000125710,1068,1068
0.000125720,740,740
0.000125730,696,696
0.000125740,756,756
0.000125750,972,972
0.000125760,692,692
0.000125770,324,324
0.000125780,1452,1452
0.000125790,908,908
0.000125800,604,604
0.000125810,836,836
0.000125820,832,832
0.000125830,944,944
0.000125840,904,904
0.000125850,1040,1040
0.000125860,1060,1060
0.000125870,904,904
0.000125880,1044,1044
0.000125890,440,440
0.000125900,676,676
0.000125910,636,636
0.000125920,416,416
0.000125930,552,552
0.000125940,304,304
0.000125950,484,484
0.000125960,72,72
0.000125970,340,340
0.000125980,-152,-152
0.000125990,-92,-92
0.000126000,-288,-288
0.000126010,12,12
0.000126020,-88,-88
0.000126030,-504,-504
0.000126040,-340,-340
0.000126050,-212,-212
0.000126060,-836,-836
0.000126070,-212,-212
0.000126080,76,76
0.000126090,-476,-476
0.000126100,-268,-268
0.000126110,-432,-432
0.000126120,-352,-352
0.000126130,-488,-488
0.000126140,-760,-760
0.000126150,-468,-468
0.000126160,-352,-352
0.000126170,-380,-380
0.000126180,-356,-356
0.000126190,48,48
0.000126200,-552,-552
0.000126210,-248,-248
0.000126220,-196,-196
0.000126230,-224,-224
0.000126240,-492,-492
0.000126250,-432,-432
0.000126260,-60,-60
0.000126270,112,112
0.000126280,-68,-68
0.000126290,372,372
0.000126300,272,272
0.000126310,536,536
0.000126320,368,368
0.000126330,652,652
0.000126340,968,968
0.000126350,456,456
0.000126360,868,868
0.000126370,932,932
0.000126380,1056,1056
0.000126390,1104,1104
0.000126400,1196,1196
0.000126410,1024,1024
0.000126420,1324,1324
0.000126430,1448,1448
0.000126440,1644,1644
0.000126450,1524,1524
0.000126460,1700,1700
0.000126470,1480,1480
0.000126480,1764,1764
0.000126490,1996,1996
0.000126500,2140,2140
0.000126510,1780,1780
0.000126520,2316,2316
0.000126530,2128,2128
0.000126540,2056,2056
0.000126550,2072,2072
0.000126560,2404,2404
0.000126570,2220,2220
0.000126580,2468,2468
0.000126590,2524,2524
0.000126600,2604,2604
0.000126610,1932,1932
0.000126620,2452,2452
0.000126630,2424,2424
0.000126640,2324,2324
0.000126650,2220,2220
0.000126660,2564,2564
0.000126670,2524,2524
0.000126680,2292,2292
0.000126690,2180,2180
0.000126700,1936,1936
0.000126710,2252,2252
0.000126720,2240,2240
0.000126730,1660,1660
0.000126740,1820,1820
0.000126750,2144,2144
0.000126760,1780,1780
0.000126770,1748,1748
0.000126780,1468,1468
0.000126790,1564,1564
0.000126800,1444,1444
0.000126810,1644,1644
0.000126820,1376,1376
0.000126830,1304,1304
0.000126840,1196,1196
0.000126850,1240,1240
0.000126860,1076,1076
0.000126870,516,516
0.000126880,1184,1184
0.000126890,416,416
0.000126900,540,540
0.000126910,280,280
0.000126920,532,532
0.000126930,456,456
0.000126940,192,192
0.000126950,272,272
0.000126960,272,272
0.000126970,-20,-20
0.000126980,-88,-88
0.000126990,140,140
0.000127000,-156,-156
0.000127010,-112,-112
0.000127020,-196,-196
0.000127030,-164,-164
0.000127040,-296,-296
0.000127050,-416,-416
0.000127060,-612,-612
0.000127070,-544,-544
0.000127080,-428,-428
0.000127090,-528,-528
0.000127100,-612,-612
0.000127110,-768,-768
0.000127120,-212,-212
0.000127130,-472,-472
0.000127140,-520,-520
0.000127150,-276,-276
0.000127160,-348,-348
0.000127170,-512,-512
0.000127180,-316,-316
0.000127190,-392,-392
0.000127200,-404,-404
0.000127210,-60,-60
0.000127220,-112,-112
0.000127230,64,64
0.000127240,-248,-248
0.000127250,-244,-244
0.000127260,144,144
0.000127270,-132,-132
0.000127280,168,168
0.000127290,168,168
0.000127300,228,228
0.000127310,112,112
0.000127320,208,208
0.000127330,568,568
0.000127340,392,392
0.000127350,712,712
0.000127360,540,540
0.000127370,1088,1088
0.000127380,904,904
0.000127390,1212,1212
0.000127400,1236,1236
0.000127410,1064,1064
0.000127420,1640,1640
0.000127430,1512,1512
0.000127440,1584,1584
0.000127450,1580,1580
0.000127460,1816,1816
0.000127470,1396,1396
0.000127480,2080,2080
0.000127490,1628,1628
0.000127500,1800,1800
0.000127510,2112,2112
0.000127520,1740,1740
0.000127530,1956,1956
0.000127540,2156,2156
0.000127550,2140,2140
0.000127560,2744,2744
0.000127570,2576,2576
0.000127580,2228,2228
0.000127590,2512,2512
0.000127600,2128,2128
0.000127610,2368,2368
0.000127620,2168,2168
0.000127630,2324,2324
0.000127640,2160,2160
0.000127650,2208,2208
0.000127660,2336,2336
0.000127670,2084,2084
0.000127680,2124,2124
0.000127690,2300,2300
0.000127700,2420,2420
0.000127710,1652,1652
0.000127720,1856,1856
0.000127730,1744,1744
0.000127740,1684,1684
0.000127750,1564,1564
0.000127760,1664,1664
0.000127770,1704,1704
0.000127780,1500,1500
0.000127790,904,904
0.000127800,1444,1444
0.000127810,1320,1320
0.000127820,1420,1420
0.000127830,1116,1116
0.000127840,1072,1072
0.000127850,964,964
0.000127860,1316,1316
0.000127870,1076,1076
0.000127880,616,616
0.000127890,680,680
0.000127900,640,640
0.000127910,1028,1028
0.000127920,516,516
0.000127930,592,592
0.000127940,632,632
0.000127950,0,0
0.000127960,0,0
0.000127970,84,84
0.000127980,-16,-16
0.000127990,-152,-152
0.000128000,24,24
0.000128010,-16,-16
0.000128020,-320,-320
0.000128030,-152,-152
0.000128040,-92,-92
0.000128050,-196,-196
0.000128060,-420,-420
0.000128070,-432,-432
0.000128080,-508,-508
0.000128090,-492,-492
0.000128100,-556,-556
0.000128110,-544,-544
0.000128120,-400,-400
0.000128130,-196,-196
0.000128140,-568,-568
0.000128150,-452,-452
0.000128160,-568,-568
0.000128170,-608,-608
0.000128180,-596,-596
0.000128190,-416,-416
0.000128200,-196,-196
0.000128210,148,148
0.000128220,-380,-380
0.000128230,-268,-268
0.000128240,-108,-108
0.000128250,-256,-256
0.000128260,-156,-156
0.000128270,332,332
0.000128280,68,68
0.000128290,268,268
0.000128300,416,416
0.000128310,184,184
0.000128320,712,712
0.000128330,588,588
0.000128340,952,952
0.000128350,692,692
0.000128360,528,528
0.000128370,952,952
0.000128380,1088,1088
0.000128390,1048,1048
0.000128400,1324,1324
0.000128410,1288,1288
0.000128420,1656,1656
0.000128430,1148,1148
0.000128440,1648,1648
0.000128450,1744,1744
0.000128460,1532,1532
0.000128470,1908,1908
0.000128480,2168,2168
0.000128490,1768,1768
0.000128500,1792,1792
0.000128510,2108,2108
0.000128520,1736,1736
0.000128530,2128,2128
0.000128540,2352,2352
0.000128550,1768,1768
0.000128560,2172,2172
0.000128570,2176,2176
0.000128580,2428,2428
0.000128590,2192,2192
0.000128600,2200,2200
0.000128610,2292,2292
0.000128620,2148,2148
0.000128630,2324,2324
0.000128640,2296,2296
0.000128650,1916,1916
0.000128660,2136,2136
0.000128670,2288,2288
0.000128680,2092,2092
0.000128690,1932,1932
0.000128700,1912,1912
0.000128710,1876,1876
0.000128720,1748,1748
0.000128730,1672,1672
0.000128740,1984,1984
0.000128750,2000,2000
0.000128760,1668,1668
0.000128770,1900,1900
0.000128780,1788,1788
0.000128790,1816,1816
0.000128800,1552,1552
0.000128810,1112,1112
0.000128820,1372,1372
0.000128830,1200,1200
0.000128840,1112,1112
0.000128850,1180,1180
0.000128860,1012,1012
0.000128870,1012,1012
0.000128880,960,960
0.000128890,452,452
0.000128900,512,512
0.000128910,524,524
0.000128920,476,476
0.000128930,460,460
0.000128940,184,184
0.000128950,96,96
0.000128960,412,412
0.000128970,40,40
0.000128980,8,8
0.000128990,68,68
0.000129000,68,68
0.000129010,-320,-320
0.000129020,-500,-500
0.000129030,-356,-356
0.000129040,-100,-100
0.000129050,-224,-224
0.000129060,-264,-264
0.000129070,-600,-600
0.000129080,-664,-664
0.000129090,-364,-364
0.000129100,-372,-372
0.000129110,-948,-948
0.000129120,-272,-272
0.000129130,-492,-492
0.000129140,-280,-280
0.000129150,-176,-176
0.000129160,12,12
0.000129170,-1096,-1096
0.000129180,-456,-456
0.000129190,-180,-180
0.000129200,-156,-156
0.000129210,-472,-472
0.000129220,-372,-372
0.000129230,-400,-400
0.000129240,-252,-252
0.000129250,164,164
0.000129260,-188,-188
0.000129270,280,280
0.000129280,148,148
0.000129290,88,88
0.000129300,516,516
0.000129310,352,352
0.000129320,696,696
0.000129330,468,468
0.000129340,552,552
0.000129350,708,708
0.000129360,928,928
0.000129370,1036,1036
0.000129380,852,852
0.000129390,796,796
0.000129400,1140,1140
0.000129410,1116,1116
0.000129420,1232,1232
0.000129430,1432,1432
0.000129440,1448,1448
0.000129450,1584,1584
0.000129460,1352,1352
0.000129470,1960,1960
0.000129480,1988,1988
0.000129490,2136,2136
0.000129500,2100,2100
0.000129510,2284,2284
0.000129520,2116,2116
0.000129530,2204,2204
0.000129540,1956,1956
0.000129550,2056,2056
0.000129560,2216,2216
0.000129570,2016,2016
0.000129580,2148,2148
0.000129590,2236,2236
0.000129600,2168,2168
0.000129610,2228,2228
0.000129620,2300,2300
0.000129630,2104,2104
0.000129640,2304,2304
0.000129650,2492,2492
0.000129660,2328,2328
0.000129670,2164,2164
0.000129680,2360,2360
0.000129690,2192,2192
0.000129700,1824,1824
0.000129710,1972,1972
0.000129720,1732,1732
0.000129730,1864,1864
0.000129740,1860,1860
0.000129750,1724,1724
0.000129760,1484,1484
0.000129770,1420,1420
0.000129780,1480,1480
0.000129790,1412,1412
0.000129800,1460,1460
0.000129810,1380,1380
0.000129820,1272,1272
0.000129830,1292,1292
0.000129840,888,888
0.000129850,956,956
0.000129860,1096,1096
0.000129870,816,816
0.000129880,756,756
0.000129890,900,900
0.000129900,360,360
0.000129910,304,304
0.000129920,532,532
0.000129930,352,352
0.000129940,532,532
0.000129950,696,696
0.000129960,236,236
0.000129970,-68,-68
0.000129980,-196,-196
0.000129990,-384,-384
0.000130000,-392,-392
0.000130010,-232,-232
0.000130020,-116,-116
0.000130030,-160,-160
0.000130040,-560,-560
0.000130050,-472,-472
0.000130060,-496,-496
0.000130070,-416,-416
0.000130080,-496,-496
0.000130090,-600,-600
0.000130100,-476,-476
0.000130110,-496,-496
0.000130120,-632,-632
0.000130130,-736,-736
0.000130140,-584,-584
0.000130150,-412,-412
0.000130160,-648,-648
0.000130170,-376,-376
0.000130180,-260,-260
0.000130190,216,216
0.000130200,-464,-464
0.000130210,-504,-504
0.000130220,-44,-44
0.000130230,12,12
0.000130240,24,24
0.000130250,-288,-288
0.000130260,-12,-12
0.000130270,204,204
0.000130280,300,300
0.000130290,116,116
0.000130300,144,144
0.000130310,488,488
0.000130320,116,116
0.000130330,560,560
0.000130340,552,552
0.000130350,808,808
0.000130360,828,828
0.000130370,604,604
0.000130380,1324,1324
0.000130390,1232,1232
0.000130400,1236,1236
0.000130410,1356,1356
0.000130420,1356,1356
0.000130430,1324,1324
0.000130440,1532,1532
0.000130450,1508,1508
0.000130460,1612,1612
0.000130470,1892,1892
0.000130480,2184,2184
0.000130490,1948,1948
0.000130500,2000,2000
0.000130510,1948,1948
0.000130520,2364,2364
0.000130530,2024,2024
0.000130540,2128,2128
0.000130550,2008,2008
0.000130560,2052,2052
0.000130570,2412,2412
0.000130580,2396,2396
0.000130590,2152,2152
0.000130600,1956,1956
0.000130610,2152,2152
0.000130620,2032,2032
0.000130630,2324,2324
0.000130640,2788,2788
0.000130650,2276,2276
0.000130660,2284,2284
0.000130670,2228,2228
0.000130680,2080,2080
0.000130690,2200,2200
0.000130700,2156,2156
0.000130710,1996,1996
0.000130720,2448,2448
0.000130730,1888,1888
0.000130740,1816,1816
0.000130750,1712,1712
0.000130760,2008,2008
0.000130770,1828,1828
0.000130780,1568,1568
0.000130790,1460,1460
0.000130800,1328,1328
0.000130810,1468,1468
0.000130820,1368,1368
0.000130830,1364,1364
0.000130840,952,952
0.000130850,1104,1104
0.000130860,1100,1100
0.000130870,1100,1100
0.000130880,820,820
0.000130890,620,620
0.000130900,604,604
0.000130910,596,596
0.000130920,568,568
0.000130930,328,328
0.000130940,8,8
0.000130950,416,416
0.000130960,-228,-228
0.000130970,20,20
0.000130980,148,148
0.000130990,-236,-236
0.000131000,72,72
0.000131010,-396,-396
0.000131020,-220,-220
0.000131030,-120,-120
0.000131040,-272,-272
0.000131050,-452,-452
0.000131060,-840,-840
0.000131070,-880,-880
0.000131080,-544,-544
0.000131090,-520,-520
0.000131100,-292,-292
0.000131110,-420,-420
0.000131120,-452,-452
0.000131130,-524,-524
0.000131140,-636,-636
0.000131150,-660,-660
0.000131160,-668,-668
0.000131170,-684,-684
0.000131180,-116,-116
0.000131190,-140,-140
0.000131200,-304,-304
0.000131210,-524,-524
0.000131220,-200,-200
0.000131230,-520,-520
0.000131240,180,180
0.000131250,-220,-220
0.000131260,216,216
0.000131270,300,300
0.000131280,308,308
0.000131290,308,308
0.000131300,612,612
0.000131310,524,524
0.000131320,340,340
0.000131330,524,524
0.000131340,532,532
0.000131350,812,812
0.000131360,912,912
0.000131370,996,996
0.000131380,764,764
0.000131390,1416,1416
0.000131400,1252,1252
0.000131410,1388,1388
0.000131420,1536,1536
0.000131430,1788,1788
0.000131440,1576,1576
0.000131450,1660,1660
0.000131460,1824,1824
0.000131470,1568,1568
0.000131480,1796,1796
0.000131490,2108,2108
0.000131500,2020,2020
0.000131510,1796,1796
0.000131520,2540,2540
0.000131530,2328,2328
0.000131540,1856,1856
0.000131550,2200,2200
0.000131560,1944,1944
0.000131570,2316,2316
0.000131580,2268,2268
0.000131590,2336,2336
0.000131600,2000,2000
0.000131610,2328,2328
0.000131620,2340,2340
0.000131630,2360,2360
0.000131640,2360,2360
0.000131650,2452,2452
0.000131660,1852,1852
0.000131670,2060,2060
0.000131680,2000,2000
0.000131690,2444,2444
0.000131700,1856,1856
0.000131710,1800,1800
0.000131720,2028,2028
0.000131730,1984,1984
0.000131740,1856,1856
0.000131750,1892,1892
0.000131760,1448,1448
0.000131770,1836,1836
0.000131780,1380,1380
0.000131790,1644,1644
0.000131800,1560,1560
0.000131810,1692,1692
0.000131820,1236,1236
0.000131830,1304,1304
0.000131840,896,896
0.000131850,992,992
0.000131860,760,760
0.000131870,700,700
0.000131880,568,568
0.000131890,732,732
0.000131900,368,368
0.000131910,268,268
0.000131920,728,728
0.000131930,400,400
0.000131940,276,276
0.000131950,324,324
0.000131960,-24,-24
0.000131970,-124,-124
0.000131980,156,156
0.000131990,-184,-184
0.000132000,-352,-352
0.000132010,-380,-380
0.000132020,-444,-444
0.000132030,-564,-564
0.000132040,-108,-108
0.000132050,-592,-592
0.000132060,-296,-296
0.000132070,-548,-548
0.000132080,-388,-388
0.000132090,-468,-468
0.000132100,-280,-280
0.000132110,-456,-456
0.000132120,-832,-832
0.000132130,-700,-700
0.000132140,-404,-404
0.000132150,-284,-284
0.000132160,-480,-480
0.000132170,-644,-644
0.000132180,-384,-384
0.000132190,-20,-20
0.000132200,-408,-408
0.000132210,-220,-220
0.000132220,-348,-348
0.000132230,-56,-56
0.000132240,-204,-204
0.000132250,460,460
0.000132260,340,340
0.000132270,116,116
0.000132280,84,84
0.000132290,192,192
0.000132300,416,416
0.000132310,436,436
0.000132320,268,268
0.000132330,416,416
0.000132340,536,536
0.000132350,884,884
0.000132360,876,876
0.000132370,1156,1156
0.000132380,1016,1016
0.000132390,1396,1396
0.000132400,1064,1064
0.000132410,1112,1112
0.000132420,1320,1320
0.000132430,1476,1476
0.000132440,1396,1396
0.000132450,1596,1596
0.000132460,1700,1700
0.000132470,1732,1732
0.000132480,1436,1436
0.000132490,2116,2116
0.000132500,1780,1780
0.000132510,1896,1896
0.000132520,1820,1820
0.000132530,2348,2348
0.000132540,2144,2144
0.000132550,2044,2044
0.000132560,2636,2636
0.000132570,2936,2936
0.000132580,2104,2104
0.000132590,1880,1880
0.000132600,2280,2280
0.000132610,2528,2528
0.000132620,2380,2380
0.000132630,2404,2404
0.000132640,2264,2264
0.000132650,2348,2348
0.000132660,1952,1952
0.000132670,2508,2508
0.000132680,2056,2056
0.000132690,1844,1844
0.000132700,2428,2428
0.000132710,2236,2236
0.000132720,2036,2036
0.000132730,2036,2036
0.000132740,1948,1948
0.000132750,2020,2020
0.000132760,2092,2092
0.000132770,1604,1604
0.000132780,1688,1688
